Date,State,Country,Cumulative_cases,Cumulative_death,Daily_cases,Daily_death,Latitude,Longitude,Temperature,Min_temperature,Max_temperature,Wind_speed,Precipitation,Fog_Presence,Population,Population Density/km,Median_Age,Sex_Ratio,Age%_65+,Hospital Beds/1000,Available Beds/1000,Confirmed Cases/1000,Lung Patients (F),Lung Patients (M),Life Expectancy (M),Life Expectancy (F),Total_tests_conducted,Out_Travels (mill.),In_travels(mill.),Domestic_Travels (mill.),
18-03-2020,,Afghanistan,22,0,0,0,33,65,6.56,2.11,13.5,4.8,0.04,1,38928346,60,18.4,1.03,2.61,0.5,0.21,0.000565,36.31,39.33,18.4,63.2,63.6,1019,1.561605,Not Reported,Not Reported
19-03-2020,,Afghanistan,22,0,0,0,33,65,7.33,0,15.39,5.3,0.31,1,38928346,60,18.4,1.03,2.61,0.5,0.21,0.000565,36.31,39.33,18.4,63.2,63.6,1019,1.561605,Not Reported,Not Reported
20-03-2020,,Afghanistan,24,0,2,0,33,65,4.11,0.39,6.39,4.8,1.22,1,38928346,60,18.4,1.03,2.61,0.5,0.21,0.000617,36.31,39.33,18.4,63.2,63.6,1019,1.561605,Not Reported,Not Reported
21-03-2020,,Afghanistan,24,0,0,0,33,65,5.78,1.5,12.39,2.7,2.2,1,38928346,60,18.4,1.03,2.61,0.5,0.21,0.000617,36.31,39.33,18.4,63.2,63.6,1019,1.561605,Not Reported,Not Reported
22-03-2020,,Afghanistan,40,1,16,1,33,65,7.06,2.11,12.11,7.5,0,1,38928346,60,18.4,1.03,2.61,0.5,0.21,0.001028,36.31,39.33,18.4,63.2,63.6,1019,1.561605,Not Reported,Not Reported
23-03-2020,,Afghanistan,40,1,0,0,33,65,7.22,3.28,10.22,7.3,0.47,1,38928346,60,18.4,1.03,2.61,0.5,0.21,0.001028,36.31,39.33,18.4,63.2,63.6,1019,1.561605,Not Reported,Not Reported
24-03-2020,,Afghanistan,74,1,34,0,33,65,0.61,-4.39,6.22,4.6,5.43,1,38928346,60,18.4,1.03,2.61,0.5,0.21,0.001901,36.31,39.33,18.4,63.2,63.6,1019,1.561605,Not Reported,Not Reported
25-03-2020,,Afghanistan,84,2,10,1,33,65,2.56,-4.61,8,4.9,1.22,1,38928346,60,18.4,1.03,2.61,0.5,0.21,0.002158,36.31,39.33,18.4,63.2,63.6,1019,1.561605,Not Reported,Not Reported
26-03-2020,,Afghanistan,94,4,10,2,33,65,3.17,1.22,6.39,3.2,0.16,1,38928346,60,18.4,1.03,2.61,0.5,0.21,0.002415,36.31,39.33,18.4,63.2,63.6,1019,1.561605,Not Reported,Not Reported
27-03-2020,,Afghanistan,110,4,16,0,33,65,4.33,0.11,9.72,6,1.14,1,38928346,60,18.4,1.03,2.61,0.5,0.21,0.002826,36.31,39.33,18.4,63.2,63.6,1019,1.561605,Not Reported,Not Reported
28-03-2020,,Afghanistan,110,4,0,0,33,65,5.72,1,11.72,3.7,0.24,1,38928346,60,18.4,1.03,2.61,0.5,0.21,0.002826,36.31,39.33,18.4,63.2,63.6,1019,1.561605,Not Reported,Not Reported
29-03-2020,,Afghanistan,120,4,10,0,33,65,6.17,0.28,11.61,6.1,0,1,38928346,60,18.4,1.03,2.61,0.5,0.21,0.003083,36.31,39.33,18.4,63.2,63.6,1019,1.561605,Not Reported,Not Reported
30-03-2020,,Afghanistan,170,4,50,0,33,65,6.17,0.28,11.61,6.1,0,1,38928346,60,18.4,1.03,2.61,0.5,0.21,0.004367,36.31,39.33,18.4,63.2,63.6,1019,1.561605,Not Reported,Not Reported
31-03-2020,,Afghanistan,196,4,24,0,33,65,4.51,3,6,6.1,0,1,38928346,60,18.4,1.03,2.61,0.5,0.21,0.005035,36.31,39.33,18.4,63.2,63.6,1019,1.561605,Not Reported,Not Reported
1/4/2020,,Afghanistan,239,4,43,0,33,65,7.01,3,11,3.7,0,1,38928346,60,18.4,1.03,2.61,0.5,0.21,0.006139,36.31,39.33,18.4,63.2,63.6,1019,1.561605,Not Reported,Not Reported
22-01-2020,,Albania,0,0,0,0,41.1533,20.1683,5.72,-0.39,13.22,0.2,0,0,2877797,105,36,0.98,12.23,2.9,0.725,0,7.02,17.04,76,81.6,1526,5415,5927,Not Reported,
23-01-2020,,Albania,0,0,0,0,41.1533,20.1683,6.72,1.22,15.22,0.2,0,0,2877797,105,36,0.98,12.23,2.9,0.725,0,7.02,17.04,76,81.6,1526,5415,5927,Not Reported,
24-01-2020,,Albania,0,0,0,0,41.1533,20.1683,8.17,0,17.22,0.8,0,0,2877797,105,36,0.98,12.23,2.9,0.725,0,7.02,17.04,76,81.6,1526,5415,5927,Not Reported,
25-01-2020,,Albania,0,0,0,0,41.1533,20.1683,10.83,5.78,15,0.7,0,1,2877797,105,36,0.98,12.23,2.9,0.725,0,7.02,17.04,76,81.6,1526,5415,5927,Not Reported,
26-01-2020,,Albania,0,0,0,0,41.1533,20.1683,11.39,9.78,13.22,0.5,0.06,1,2877797,105,36,0.98,12.23,2.9,0.725,0,7.02,17.04,76,81.6,1526,5415,5927,Not Reported,
27-01-2020,,Albania,0,0,0,0,41.1533,20.1683,10.5,9.61,12.78,2.5,1.38,1,2877797,105,36,0.98,12.23,2.9,0.725,0,7.02,17.04,76,81.6,1526,5415,5927,Not Reported,
28-01-2020,,Albania,0,0,0,0,41.1533,20.1683,11.5,9,14,1.6,0.08,1,2877797,105,36,0.98,12.23,2.9,0.725,0,7.02,17.04,76,81.6,1526,5415,5927,Not Reported,
29-01-2020,,Albania,0,0,0,0,41.1533,20.1683,12.22,10.22,16.78,1.7,1.1,1,2877797,105,36,0.98,12.23,2.9,0.725,0,7.02,17.04,76,81.6,1526,5415,5927,Not Reported,
30-01-2020,,Albania,0,0,0,0,41.1533,20.1683,9.89,6.39,15.78,1.7,0.39,1,2877797,105,36,0.98,12.23,2.9,0.725,0,7.02,17.04,76,81.6,1526,5415,5927,Not Reported,
31-01-2020,,Albania,0,0,0,0,41.1533,20.1683,9.72,3,17,1.1,0,0,2877797,105,36,0.98,12.23,2.9,0.725,0,7.02,17.04,76,81.6,1526,5415,5927,Not Reported,
1/2/2020,,Albania,0,0,0,0,41.1533,20.1683,12.83,9.5,18.39,1.5,0.01,1,2877797,105,36,0.98,12.23,2.9,0.725,0,7.02,17.04,76,81.6,1526,5415,5927,Not Reported,
2/2/2020,,Albania,0,0,0,0,41.1533,20.1683,13.17,10,18,1.5,0,0,2877797,105,36,0.98,12.23,2.9,0.725,0,7.02,17.04,76,81.6,1526,5415,5927,Not Reported,
3/2/2020,,Albania,0,0,0,0,41.1533,20.1683,13.28,8,18.39,1.4,0,0,2877797,105,36,0.98,12.23,2.9,0.725,0,7.02,17.04,76,81.6,1526,5415,5927,Not Reported,
4/2/2020,,Albania,0,0,0,0,41.1533,20.1683,13.39,8.22,18.61,4,0,1,2877797,105,36,0.98,12.23,2.9,0.725,0,7.02,17.04,76,81.6,1526,5415,5927,Not Reported,
5/2/2020,,Albania,0,0,0,0,41.1533,20.1683,8.56,5.61,12,6,0.24,1,2877797,105,36,0.98,12.23,2.9,0.725,0,7.02,17.04,76,81.6,1526,5415,5927,Not Reported,
6/2/2020,,Albania,0,0,0,0,41.1533,20.1683,5.78,3,10,7.5,0,0,2877797,105,36,0.98,12.23,2.9,0.725,0,7.02,17.04,76,81.6,1526,5415,5927,Not Reported,
7/2/2020,,Albania,0,0,0,0,41.1533,20.1683,5.89,1,14.39,1,0,0,2877797,105,36,0.98,12.23,2.9,0.725,0,7.02,17.04,76,81.6,1526,5415,5927,Not Reported,
8/2/2020,,Albania,0,0,0,0,41.1533,20.1683,7.94,-0.22,15,0.3,0,0,2877797,105,36,0.98,12.23,2.9,0.725,0,7.02,17.04,76,81.6,1526,5415,5927,Not Reported,
9/2/2020,,Albania,0,0,0,0,41.1533,20.1683,7.94,1.5,16.39,1,0,0,2877797,105,36,0.98,12.23,2.9,0.725,0,7.02,17.04,76,81.6,1526,5415,5927,Not Reported,
10/2/2020,,Albania,0,0,0,0,41.1533,20.1683,10.56,5.61,15.22,1.8,0,0,2877797,105,36,0.98,12.23,2.9,0.725,0,7.02,17.04,76,81.6,1526,5415,5927,Not Reported,
11/2/2020,,Albania,0,0,0,0,41.1533,20.1683,15,12,18,2.5,0,0,2877797,105,36,0.98,12.23,2.9,0.725,0,7.02,17.04,76,81.6,1526,5415,5927,Not Reported,
12/2/2020,,Albania,0,0,0,0,41.1533,20.1683,14.17,11.78,18.61,2,0,1,2877797,105,36,0.98,12.23,2.9,0.725,0,7.02,17.04,76,81.6,1526,5415,5927,Not Reported,
13-02-2020,,Albania,0,0,0,0,41.1533,20.1683,12.11,7,19.78,0.8,0,0,2877797,105,36,0.98,12.23,2.9,0.725,0,7.02,17.04,76,81.6,1526,5415,5927,Not Reported,
14-02-2020,,Albania,0,0,0,0,41.1533,20.1683,11.06,9,14.22,2.1,0.59,1,2877797,105,36,0.98,12.23,2.9,0.725,0,7.02,17.04,76,81.6,1526,5415,5927,Not Reported,
15-02-2020,,Albania,0,0,0,0,41.1533,20.1683,10.67,4.39,18.39,1.8,0,0,2877797,105,36,0.98,12.23,2.9,0.725,0,7.02,17.04,76,81.6,1526,5415,5927,Not Reported,
16-02-2020,,Albania,0,0,0,0,41.1533,20.1683,10.67,4.5,18.22,1.2,0,0,2877797,105,36,0.98,12.23,2.9,0.725,0,7.02,17.04,76,81.6,1526,5415,5927,Not Reported,
17-02-2020,,Albania,0,0,0,0,41.1533,20.1683,10.33,3.61,18,0.7,0,0,2877797,105,36,0.98,12.23,2.9,0.725,0,7.02,17.04,76,81.6,1526,5415,5927,Not Reported,
18-02-2020,,Albania,0,0,0,0,41.1533,20.1683,10.39,4,16.78,0.8,0,0,2877797,105,36,0.98,12.23,2.9,0.725,0,7.02,17.04,76,81.6,1526,5415,5927,Not Reported,
19-02-2020,,Albania,0,0,0,0,41.1533,20.1683,11.39,7.5,17.78,0.4,0,0,2877797,105,36,0.98,12.23,2.9,0.725,0,7.02,17.04,76,81.6,1526,5415,5927,Not Reported,
20-02-2020,,Albania,0,0,0,0,41.1533,20.1683,10.67,8.22,14.5,4.1,0.21,1,2877797,105,36,0.98,12.23,2.9,0.725,0,7.02,17.04,76,81.6,1526,5415,5927,Not Reported,
21-02-2020,,Albania,0,0,0,0,41.1533,20.1683,7.61,0.61,14.61,0.8,0,0,2877797,105,36,0.98,12.23,2.9,0.725,0,7.02,17.04,76,81.6,1526,5415,5927,Not Reported,
22-02-2020,,Albania,0,0,0,0,41.1533,20.1683,9.44,4.78,14.78,3.3,0,0,2877797,105,36,0.98,12.23,2.9,0.725,0,7.02,17.04,76,81.6,1526,5415,5927,Not Reported,
23-02-2020,,Albania,0,0,0,0,41.1533,20.1683,9.17,2.39,15.61,1.5,0,0,2877797,105,36,0.98,12.23,2.9,0.725,0,7.02,17.04,76,81.6,1526,5415,5927,Not Reported,
24-02-2020,,Albania,0,0,0,0,41.1533,20.1683,10.89,4,19,2.6,0,0,2877797,105,36,0.98,12.23,2.9,0.725,0,7.02,17.04,76,81.6,1526,5415,5927,Not Reported,
25-02-2020,,Albania,0,0,0,0,41.1533,20.1683,13.11,6.22,19.5,0.8,0,0,2877797,105,36,0.98,12.23,2.9,0.725,0,7.02,17.04,76,81.6,1526,5415,5927,Not Reported,
26-02-2020,,Albania,0,0,0,0,41.1533,20.1683,13.94,8,18.78,4.5,0,0,2877797,105,36,0.98,12.23,2.9,0.725,0,7.02,17.04,76,81.6,1526,5415,5927,Not Reported,
27-02-2020,,Albania,0,0,0,0,41.1533,20.1683,9.39,7,13.61,5,0.47,1,2877797,105,36,0.98,12.23,2.9,0.725,0,7.02,17.04,76,81.6,1526,5415,5927,Not Reported,
28-02-2020,,Albania,0,0,0,0,41.1533,20.1683,7.78,5,11.78,2.3,0.63,1,2877797,105,36,0.98,12.23,2.9,0.725,0,7.02,17.04,76,81.6,1526,5415,5927,Not Reported,
29-02-2020,,Albania,0,0,0,0,41.1533,20.1683,7.67,1,15,1.7,0,0,2877797,105,36,0.98,12.23,2.9,0.725,0,7.02,17.04,76,81.6,1526,5415,5927,Not Reported,
1/3/2020,,Albania,0,0,0,0,41.1533,20.1683,11.33,4.22,19.61,1.2,0,0,2877797,105,36,0.98,12.23,2.9,0.725,0,7.02,17.04,76,81.6,1526,5415,5927,Not Reported,
2/3/2020,,Albania,0,0,0,0,41.1533,20.1683,17.22,11.5,21,5.5,0,0,2877797,105,36,0.98,12.23,2.9,0.725,0,7.02,17.04,76,81.6,1526,5415,5927,Not Reported,
3/3/2020,,Albania,0,0,0,0,41.1533,20.1683,17.39,12.61,21.5,7.2,0,1,2877797,105,36,0.98,12.23,2.9,0.725,0,7.02,17.04,76,81.6,1526,5415,5927,Not Reported,
4/3/2020,,Albania,0,0,0,0,41.1533,20.1683,10.33,8.39,12.5,2.1,1.34,1,2877797,105,36,0.98,12.23,2.9,0.725,0,7.02,17.04,76,81.6,1526,5415,5927,Not Reported,
5/3/2020,,Albania,0,0,0,0,41.1533,20.1683,11.67,8,16.5,1.5,0.01,0,2877797,105,36,0.98,12.23,2.9,0.725,0,7.02,17.04,76,81.6,1526,5415,5927,Not Reported,
6/3/2020,,Albania,0,0,0,0,41.1533,20.1683,11.61,7,17,2.4,0.08,1,2877797,105,36,0.98,12.23,2.9,0.725,0,7.02,17.04,76,81.6,1526,5415,5927,Not Reported,
7/3/2020,,Albania,0,0,0,0,41.1533,20.1683,11.5,9.78,14.39,2,0.87,1,2877797,105,36,0.98,12.23,2.9,0.725,0,7.02,17.04,76,81.6,1526,5415,5927,Not Reported,
8/3/2020,,Albania,0,0,0,0,41.1533,20.1683,11.44,9,15.5,3.5,0.79,1,2877797,105,36,0.98,12.23,2.9,0.725,0,7.02,17.04,76,81.6,1526,5415,5927,Not Reported,
9/3/2020,,Albania,2,0,2,0,41.1533,20.1683,11.22,8.61,15.61,2.1,0.01,1,2877797,105,36,0.98,12.23,2.9,0.725,0.000694976,7.02,17.04,76,81.6,1526,5415,5927,Not Reported,
10/3/2020,,Albania,10,0,8,0,41.1533,20.1683,11.11,4.5,17,1.4,0,0,2877797,105,36,0.98,12.23,2.9,0.725,0.00347488,7.02,17.04,76,81.6,1526,5415,5927,Not Reported,
11/3/2020,,Albania,12,1,2,1,41.1533,20.1683,11.56,7,17.22,2.4,0,0,2877797,105,36,0.98,12.23,2.9,0.725,0.004169856,7.02,17.04,76,81.6,1526,5415,5927,Not Reported,
12/3/2020,,Albania,23,1,11,0,41.1533,20.1683,13.39,7,22.5,0.5,0,0,2877797,105,36,0.98,12.23,2.9,0.725,0.007992225,7.02,17.04,76,81.6,1526,5415,5927,Not Reported,
13-03-2020,,Albania,33,1,10,0,41.1533,20.1683,14.67,9.61,23.39,0.8,0,0,2877797,105,36,0.98,12.23,2.9,0.725,0.011467105,7.02,17.04,76,81.6,1526,5415,5927,Not Reported,
14-03-2020,,Albania,38,1,5,0,41.1533,20.1683,15.11,10.39,22.61,0.8,0,0,2877797,105,36,0.98,12.23,2.9,0.725,0.013204545,7.02,17.04,76,81.6,1526,5415,5927,Not Reported,
15-03-2020,,Albania,42,1,4,0,41.1533,20.1683,13.22,11.22,15.39,3.3,0.51,1,2877797,105,36,0.98,12.23,2.9,0.725,0.014594497,7.02,17.04,76,81.6,1526,5415,5927,Not Reported,
16-03-2020,,Albania,51,1,9,0,41.1533,20.1683,13.06,6.22,20.39,5,0,0,2877797,105,36,0.98,12.23,2.9,0.725,0.017721889,7.02,17.04,76,81.6,1526,5415,5927,Not Reported,
17-03-2020,,Albania,55,1,4,0,41.1533,20.1683,11.5,5.61,17.61,2.8,0,0,2877797,105,36,0.98,12.23,2.9,0.725,0.019111841,7.02,17.04,76,81.6,1526,5415,5927,Not Reported,
18-03-2020,,Albania,59,2,4,1,41.1533,20.1683,13.56,6,22.39,1.9,0,0,2877797,105,36,0.98,12.23,2.9,0.725,0.020501794,7.02,17.04,76,81.6,1526,5415,5927,Not Reported,
19-03-2020,,Albania,64,2,5,0,41.1533,20.1683,14.39,8.5,20.22,1.5,0,0,2877797,105,36,0.98,12.23,2.9,0.725,0.022239234,7.02,17.04,76,81.6,1526,5415,5927,Not Reported,
20-03-2020,,Albania,70,2,6,0,41.1533,20.1683,13.33,7.5,20.39,2.5,0,0,2877797,105,36,0.98,12.23,2.9,0.725,0.024324162,7.02,17.04,76,81.6,1526,5415,5927,Not Reported,
21-03-2020,,Albania,76,2,6,0,41.1533,20.1683,14.17,7,23,1,0,0,2877797,105,36,0.98,12.23,2.9,0.725,0.02640909,7.02,17.04,76,81.6,1526,5415,5927,Not Reported,
22-03-2020,,Albania,89,2,13,0,41.1533,20.1683,14.72,9,21,2,0,1,2877797,105,36,0.98,12.23,2.9,0.725,0.030926434,7.02,17.04,76,81.6,1526,5415,5927,Not Reported,
23-03-2020,,Albania,104,4,15,2,41.1533,20.1683,10.61,8.22,13.39,2.7,0.01,1,2877797,105,36,0.98,12.23,2.9,0.725,0.036138755,7.02,17.04,76,81.6,1526,5415,5927,Not Reported,
24-03-2020,,Albania,123,5,19,1,41.1533,20.1683,6.78,4,10.78,2.3,0.03,0,2877797,105,36,0.98,12.23,2.9,0.725,0.042741027,7.02,17.04,76,81.6,1526,5415,5927,Not Reported,
25-03-2020,,Albania,146,5,23,0,41.1533,20.1683,8.5,1.5,16,5,0,0,2877797,105,36,0.98,12.23,2.9,0.725,0.050733252,7.02,17.04,76,81.6,1526,5415,5927,Not Reported,
26-03-2020,,Albania,174,6,28,1,41.1533,20.1683,15.39,12,20.78,9.2,0.01,0,2877797,105,36,0.98,12.23,2.9,0.725,0.060462917,7.02,17.04,76,81.6,1526,5415,5927,Not Reported,
27-03-2020,,Albania,186,8,12,2,41.1533,20.1683,12.94,10.39,15,3.4,0.08,1,2877797,105,36,0.98,12.23,2.9,0.725,0.064632773,7.02,17.04,76,81.6,1526,5415,5927,Not Reported,
28-03-2020,,Albania,197,10,11,2,41.1533,20.1683,12.17,9,17.61,1.5,0.16,1,2877797,105,36,0.98,12.23,2.9,0.725,0.068455141,7.02,17.04,76,81.6,1526,5415,5927,Not Reported,
29-03-2020,,Albania,212,10,15,0,41.1533,20.1683,12.78,9.5,18.22,2,0,1,2877797,105,36,0.98,12.23,2.9,0.725,0.073667462,7.02,17.04,76,81.6,1526,5415,5927,Not Reported,
30-03-2020,,Albania,223,11,11,1,41.1533,20.1683,12.78,9.5,18.22,2,0,1,2877797,105,36,0.98,12.23,2.9,0.725,0.07748983,7.02,17.04,76,81.6,1526,5415,5927,Not Reported,
22-01-2020,,Algeria,0,0,0,0,28.0339,1.6596,18.28,9.78,28,5.5,0,0,43851044,18,29,1.03,5.81,1.9,0.475,0,5.03,12.18,75.8,78.7,7560,Not Reported,2657,Not Reported,
23-01-2020,,Algeria,0,0,0,0,28.0339,1.6596,16.67,7,27,1.6,0,0,43851044,18,29,1.03,5.81,1.9,0.475,0,5.03,12.18,75.8,78.7,7560,Not Reported,2657,Not Reported,
24-01-2020,,Algeria,0,0,0,0,28.0339,1.6596,17,9,27,0.9,0,0,43851044,18,29,1.03,5.81,1.9,0.475,0,5.03,12.18,75.8,78.7,7560,Not Reported,2657,Not Reported,
25-01-2020,,Algeria,0,0,0,0,28.0339,1.6596,18.22,10,25,3.8,0,0,43851044,18,29,1.03,5.81,1.9,0.475,0,5.03,12.18,75.8,78.7,7560,Not Reported,2657,Not Reported,
26-01-2020,,Algeria,0,0,0,0,28.0339,1.6596,20.06,13,28,2.7,0,0,43851044,18,29,1.03,5.81,1.9,0.475,0,5.03,12.18,75.8,78.7,7560,Not Reported,2657,Not Reported,
27-01-2020,,Algeria,0,0,0,0,28.0339,1.6596,19.39,15,26,13.2,0,0,43851044,18,29,1.03,5.81,1.9,0.475,0,5.03,12.18,75.8,78.7,7560,Not Reported,2657,Not Reported,
28-01-2020,,Algeria,0,0,0,0,28.0339,1.6596,17.67,13,24,14.5,0,0,43851044,18,29,1.03,5.81,1.9,0.475,0,5.03,12.18,75.8,78.7,7560,Not Reported,2657,Not Reported,
29-01-2020,,Algeria,0,0,0,0,28.0339,1.6596,17.89,12.78,24.22,14.4,0,0,43851044,18,29,1.03,5.81,1.9,0.475,0,5.03,12.18,75.8,78.7,7560,Not Reported,2657,Not Reported,
30-01-2020,,Algeria,0,0,0,0,28.0339,1.6596,17.78,11.78,25,11.5,0,0,43851044,18,29,1.03,5.81,1.9,0.475,0,5.03,12.18,75.8,78.7,7560,Not Reported,2657,Not Reported,
31-01-2020,,Algeria,0,0,0,0,28.0339,1.6596,19.39,11.5,28,12.4,0,0,43851044,18,29,1.03,5.81,1.9,0.475,0,5.03,12.18,75.8,78.7,7560,Not Reported,2657,Not Reported,
1/2/2020,,Algeria,0,0,0,0,28.0339,1.6596,21.06,15,28,11.9,0,0,43851044,18,29,1.03,5.81,1.9,0.475,0,5.03,12.18,75.8,78.7,7560,Not Reported,2657,Not Reported,
2/2/2020,,Algeria,0,0,0,0,28.0339,1.6596,19.67,14,26.11,14.2,0,0,43851044,18,29,1.03,5.81,1.9,0.475,0,5.03,12.18,75.8,78.7,7560,Not Reported,2657,Not Reported,
3/2/2020,,Algeria,0,0,0,0,28.0339,1.6596,19.44,14.78,26,18.2,0,0,43851044,18,29,1.03,5.81,1.9,0.475,0,5.03,12.18,75.8,78.7,7560,Not Reported,2657,Not Reported,
4/2/2020,,Algeria,0,0,0,0,28.0339,1.6596,21.28,13.89,28.11,13.7,0,0,43851044,18,29,1.03,5.81,1.9,0.475,0,5.03,12.18,75.8,78.7,7560,Not Reported,2657,Not Reported,
5/2/2020,,Algeria,0,0,0,0,28.0339,1.6596,20.06,10,29,6.1,0,0,43851044,18,29,1.03,5.81,1.9,0.475,0,5.03,12.18,75.8,78.7,7560,Not Reported,2657,Not Reported,
6/2/2020,,Algeria,0,0,0,0,28.0339,1.6596,18.44,14,24,16.4,0,0,43851044,18,29,1.03,5.81,1.9,0.475,0,5.03,12.18,75.8,78.7,7560,Not Reported,2657,Not Reported,
7/2/2020,,Algeria,0,0,0,0,28.0339,1.6596,16.89,11,24,20.5,0,0,43851044,18,29,1.03,5.81,1.9,0.475,0,5.03,12.18,75.8,78.7,7560,Not Reported,2657,Not Reported,
8/2/2020,,Algeria,0,0,0,0,28.0339,1.6596,18.78,12.78,28,11.7,0,0,43851044,18,29,1.03,5.81,1.9,0.475,0,5.03,12.18,75.8,78.7,7560,Not Reported,2657,Not Reported,
9/2/2020,,Algeria,0,0,0,0,28.0339,1.6596,19.94,13,28,13.6,0,0,43851044,18,29,1.03,5.81,1.9,0.475,0,5.03,12.18,75.8,78.7,7560,Not Reported,2657,Not Reported,
10/2/2020,,Algeria,0,0,0,0,28.0339,1.6596,21.17,15,28.11,15.2,0,0,43851044,18,29,1.03,5.81,1.9,0.475,0,5.03,12.18,75.8,78.7,7560,Not Reported,2657,Not Reported,
11/2/2020,,Algeria,0,0,0,0,28.0339,1.6596,21.33,16,27.22,11,0,0,43851044,18,29,1.03,5.81,1.9,0.475,0,5.03,12.18,75.8,78.7,7560,Not Reported,2657,Not Reported,
12/2/2020,,Algeria,0,0,0,0,28.0339,1.6596,21.83,18.39,27,5.5,0,0,43851044,18,29,1.03,5.81,1.9,0.475,0,5.03,12.18,75.8,78.7,7560,Not Reported,2657,Not Reported,
13-02-2020,,Algeria,0,0,0,0,28.0339,1.6596,22.22,15,29.11,4.9,0,0,43851044,18,29,1.03,5.81,1.9,0.475,0,5.03,12.18,75.8,78.7,7560,Not Reported,2657,Not Reported,
14-02-2020,,Algeria,0,0,0,0,28.0339,1.6596,21.33,15,28.11,12.6,0,0,43851044,18,29,1.03,5.81,1.9,0.475,0,5.03,12.18,75.8,78.7,7560,Not Reported,2657,Not Reported,
15-02-2020,,Algeria,0,0,0,0,28.0339,1.6596,22.72,17.78,29,17.2,0,0,43851044,18,29,1.03,5.81,1.9,0.475,0,5.03,12.18,75.8,78.7,7560,Not Reported,2657,Not Reported,
16-02-2020,,Algeria,0,0,0,0,28.0339,1.6596,22.72,17.89,29.11,20,0,0,43851044,18,29,1.03,5.81,1.9,0.475,0,5.03,12.18,75.8,78.7,7560,Not Reported,2657,Not Reported,
17-02-2020,,Algeria,0,0,0,0,28.0339,1.6596,21.06,16.39,27.5,17.3,0,0,43851044,18,29,1.03,5.81,1.9,0.475,0,5.03,12.18,75.8,78.7,7560,Not Reported,2657,Not Reported,
18-02-2020,,Algeria,0,0,0,0,28.0339,1.6596,18.94,11.72,25,15.7,0,0,43851044,18,29,1.03,5.81,1.9,0.475,0,5.03,12.18,75.8,78.7,7560,Not Reported,2657,Not Reported,
19-02-2020,,Algeria,0,0,0,0,28.0339,1.6596,19.83,13,27,14.7,0,0,43851044,18,29,1.03,5.81,1.9,0.475,0,5.03,12.18,75.8,78.7,7560,Not Reported,2657,Not Reported,
20-02-2020,,Algeria,0,0,0,0,28.0339,1.6596,21.06,14.72,28,15.1,0,0,43851044,18,29,1.03,5.81,1.9,0.475,0,5.03,12.18,75.8,78.7,7560,Not Reported,2657,Not Reported,
21-02-2020,,Algeria,0,0,0,0,28.0339,1.6596,21.89,16,29.5,13.4,0,0,43851044,18,29,1.03,5.81,1.9,0.475,0,5.03,12.18,75.8,78.7,7560,Not Reported,2657,Not Reported,
22-02-2020,,Algeria,0,0,0,0,28.0339,1.6596,21.5,16,28,19.5,0,0,43851044,18,29,1.03,5.81,1.9,0.475,0,5.03,12.18,75.8,78.7,7560,Not Reported,2657,Not Reported,
23-02-2020,,Algeria,0,0,0,0,28.0339,1.6596,19.83,13.39,26,19.1,0,0,43851044,18,29,1.03,5.81,1.9,0.475,0,5.03,12.18,75.8,78.7,7560,Not Reported,2657,Not Reported,
24-02-2020,,Algeria,0,0,0,0,28.0339,1.6596,19.83,12.78,27.22,18.2,0,0,43851044,18,29,1.03,5.81,1.9,0.475,0,5.03,12.18,75.8,78.7,7560,Not Reported,2657,Not Reported,
25-02-2020,,Algeria,1,0,1,0,28.0339,1.6596,21,15.89,28,6.7,0,0,43851044,18,29,1.03,5.81,1.9,0.475,0,5.03,12.18,75.8,78.7,7560,Not Reported,2657,Not Reported,
26-02-2020,,Algeria,1,0,0,0,28.0339,1.6596,20.22,8.61,29,5.1,0,0,43851044,18,29,1.03,5.81,1.9,0.475,0,5.03,12.18,75.8,78.7,7560,Not Reported,2657,Not Reported,
27-02-2020,,Algeria,1,0,0,0,28.0339,1.6596,20.83,10.89,28,8,0,0,43851044,18,29,1.03,5.81,1.9,0.475,0,5.03,12.18,75.8,78.7,7560,Not Reported,2657,Not Reported,
28-02-2020,,Algeria,1,0,0,0,28.0339,1.6596,21.44,12.61,29,10.7,0,0,43851044,18,29,1.03,5.81,1.9,0.475,0,5.03,12.18,75.8,78.7,7560,Not Reported,2657,Not Reported,
29-02-2020,,Algeria,1,0,0,0,28.0339,1.6596,23.17,16.39,32,9.5,0,0,43851044,18,29,1.03,5.81,1.9,0.475,0,5.03,12.18,75.8,78.7,7560,Not Reported,2657,Not Reported,
1/3/2020,,Algeria,1,0,0,0,28.0339,1.6596,23.61,17,32.22,7.3,0,0,43851044,18,29,1.03,5.81,1.9,0.475,0,5.03,12.18,75.8,78.7,7560,Not Reported,2657,Not Reported,
2/3/2020,,Algeria,3,0,2,0,28.0339,1.6596,22.83,12,32.22,2.8,0,0,43851044,18,29,1.03,5.81,1.9,0.475,0,5.03,12.18,75.8,78.7,7560,Not Reported,2657,Not Reported,
3/3/2020,,Algeria,5,0,2,0,28.0339,1.6596,22.67,10.78,31,6.4,0,0,43851044,18,29,1.03,5.81,1.9,0.475,0,5.03,12.18,75.8,78.7,7560,Not Reported,2657,Not Reported,
